text_id,text_en,label 
etle mobile berikan jaminan kepada masyarakat untuk dapat kepastian hukum .,Ethle Mobile provides guarantees to the public to get legal certainty.,1
pelayanan etle di gedung pelayanan terpadu polresta banyumas dengan membawa surat konfirmasi dan stnk kendaraan . tetap semangat menuju banyumas zero pelanggaran lalu lintas,Etle services at the Integrated Service Building of the Banyumas Police with a confirmation letter and vehicle registration. Keep the spirit to Banyumas Zero Traffic Violations,0
"tingkat kepercayaan publik terhadap polri semakin meningkat dan terus membaik seluruh jajaran kepolisian saat ini menerapkan tilang elektronik etle , melakukan penghentian tilang manual , dan kapolri secara tegas mengambil keputusan untuk penetapan tersangka terhadap kasus fs",The level of public confidence in the National Police is increasing and continues to improve the entire police office,0
"an opinion ada polisi siasati etle dengan tilang manual , karena dianggap lebih cuan","an opinion there is a police station with manual tickets, because it is considered more cuan",1
"gak ada ngaruhnya tilang elektronik , tulis seorang warganet mengomentari . polisi gak ada yang patroli apa , etle bisa disiasati ratarata pasti plat depan copot atau custom nomor random , sahut warganet lainnya . etle gak ada harga dirinya , timpal warganet lainnya .","There is no influence of electronic tickets, wrote a citizen commented. There are no police patrolling what patrols, Etle can be tricked by an average of surely the front plate is removed or custom random number, other citizens said. Etle has no pride, other citizens said.",-1
"operasi zebra krakatau hingga h , oktober , mencatat . pengendara kena teguran petugas karena tidak mematuhi peraturan . pada minggu , oktober , ada pengendara terkena tindakan etle statis .","Operation Zebra Krakatau to H, October, recorded. The driver was hit by the officers' reprimand because he did not comply with the rules. On Sunday, October, there were motorists with static etle actions.",1
"apakah kebijakan tilang elektronik bisa mengatasi pungli dan pelanggaran lalu lintas simak pembahasannya dlm klinik otomotif sonora bersama bebin djuana sabtu , oktober . youtube sonora fm streaming","Is the electronic ticket policy to overcome extortion and traffic violations see the discussion at the Sonora Automotive Clinic with Bebin Djuana Saturday, October. YouTube Sonora FM Streaming",0
"balada etilang stop tilang ditempat , no pungli","Balaradi Etilang Stop Ticket in Place, No Pungli",0
bisa menghindari etle nih,can avoid etle,0
imigrasi imbau masyarakat yang sewakan kendaraan ke wna berhatihati kantor imigrasi kelas i khusus tpi batam bersama polda kepulauan riau lakukan integrasi data etilang dengan sistem manajemen informasi keimigrasian simkim guna mencegah warga negara asing,Immigration urges the people who rented vehicles to the foreigners of the Class I Class I Immigration Office for TPI Batam together with the Riau Islands Regional Police to integrate Etilang data with the Simkim Immigration Information Management System to prevent foreign nationals,-1
sat lantas polres ciamis melakukan kegiatan sosialisasi etlemobile kepada masyarakat ciamis disekitar alunalun ciamis .,The Ciamis Regional Police Headquarters conducted an Ethlemobile socialization activity to the Ciamis community around the Ciamis Alunalun.,0
km kenapa kena etle rik ve,Km why hit Etle Rik Ve,0
"beberapa plat nomer mobil motor skrg byk ditutupin lakban tuk hindari tilang elektronik . brani nglanggar , tp g brani konsekuensinya","Some motorcycle number plates now are covered in tape to avoid electronic tickets. BRANI NGIGAR, TP G BRANI CONSISTRATION",0
"yooo pasti sobat rdi senasib sama tim nyarap kuy karna bakal ada tilang elektronik dan pake sistem poin ditilangnya , jadi mulai sekarang bakal perbaiki dan melengkapi kendaraan yang masih kekurangan yoo komen aja yang bakal kamu perbaiki dan lengkapi","Yooo must be a friend of RDI in the same boat with the team of Rasapu Kuy because there will be an electronic ticket and use a ticket system, so from now on it will improve and complete the vehicle that still lacks Yoo comments that you will fix and complete",1
ini jenis pelanggaran yang bisa tertangkap etle mobile,This is a type of violation that can be caught Etle Mobile,0
"etle diakali , manual pun jadi","Etle is tricked, the manual is finished",0
apakah efek penerapan etilang jadi pada berani siang pemotor ini ga pake helm di sudirman,Is the effect of the implementation of ethilang so the brave day of this motorbike does not use a helmet in Sudirman,1
"jangan sampai terekam , ini tips lolos dari tilang etle","Don't be recorded, these are tips for escaping Etle tickets",0
"tak kira etilang udah dipake , ttp suka manual ternyata negara mana sich ini","I don't think that eternilang has been used, but it likes manual it turns out which country is this country",0
polda metro akan tambah etle,Polda Metro Will Add Etle,0
info maszeh ojo sampai awakmu ke foto kamera etle ya lurrr,"Info Maszeh Ojo until your crew to the photo of the camera etle, lurrr",0
pdhl aku yakin bgt akan kena etilang gegara gapake helm pas lewati mobil pemburu pelanggaran tp kok udh hari lebih surat cintanya gadateng dateng wkwk,"pdhl I'm sure I will be hit by the echasilang gapake helmet when passing by a violation hunter car but how come it's more like a love letter, Gadateng comes",1
tilang etle akan segera diterapkan di kampar,Ethle tickets will soon be applied in Kampar,0
"guru besar ui apresiasi kapolri terapkan tilang elektronik , tingkatkan citra positifpolri","Professor of UI Appreciation of the National Police Chief Applying Electronic Tickets, Increases Positive Images of Polri",1
minimal motor mati pajak tahun hilang didata samsat atau motor boleh beli di lising motor bekas . yg punya lamanya ngapus namanya . gak effect tilang elektronik yg taat malah yg kena .,Minimum motorbike dead tax is lost to samsat or motorbike may buy on a used motorbike. Who has the length of time to erase his name. no electronic ticket effect that is obedient instead of being hit.,1
"duuuh kolong pijay ga bisa lawan arus lagi , ade etilang udeh dah mana jauh muter ampe , bukan gak taat peraturan , tpi langganan macet aowkowo bensin lebih boros","duuuh under the pijay can't be against the current anymore, ade eternilang udeh and where is it far to go around, not not obey the rules, but the subscription to traffic jams aowkowo gasoline is more wasteful",1
untung gak pake cara rusakin kamera etle nya wkwk,"Luckily, I didn't use the way to get the eth camera, wkwk",1
"etle mobile secara resmi diluncurkan desember , dirlantas polda metro jaya kejar target pengadaan","Etle Mobile was officially launched in December, Dirlantas Polda Metro Jaya Chasing Procurement Target",0
polisi akan melakukan tilang manual pada pengendara yang mencopot pelat nomor untuk hindari etle .,The police will do a manual ticket to motorists who remove the number plates to avoid Etle.,0
"dulu lambe turah , cekrekcekrek hengpon jadul sekarang polantas , etle","used to be lambe turah, checkerekcekrek hengpon old school now Polantas, ETLE",1
"tilang elektronik ribu , tilang manual ribu aja","Electronic TRATE TRACK, TRACK MANUAL THOUSAND",0
optimalisasi etle perlu disosialisasikan ke anggota polisi,Etle Optimization needs to be socialized to police officers,0
kamera etle mobile di atap mobil dinas patroli polisi lalu lintas polda metro jaya memiliki lensa yang menghadap ke bagian depan dan belakang . hal itu memungkinkan etle mobile untuk merekam pelanggar lalu lintas yang berada di depan maupun belakang mobil patroli .,Etle Mobile camera on the roof of the Metro Jaya Police Traffic Police Patrol official car has a lens facing the front and back. This allows Etle Mobile to record traffic violators who are in front of and behind the patrol car.,-1
"awas , mobil tilang elektronik patroli di dki jakarta dan tangsel","Watch out, electronic ticket patrol cars in DKI Jakarta and South Tangerang",0
"surat etilang dikirim ka alamat sesuai di stnk , mun tos dijual dan diantep teu dibayar maka penagihan pada saat perpanjang stnk nu awon milik mah , motor ditamut kusaha wae ngalanggar kena tilang , wassalam weh","The ethilang letter sent the address according to the vehicle registration, mun tos sold and delivered to be paid then the billing at the time of renewing the NU Awon's STNK, the motor",0
"betul ini , motor lah mulai masuk jalur cepat seenak udel , ganjil genaplah dianggap gak berlaku . efektivitas etle dan efek jera pelaksanaan nya perlu dipercepat dan dimasifkan .","Yes, the motorbike starts to enter the fast lane as good as udel, even odd is considered not valid. ETLE EFFECTIVENESS AND DEAR EFFECTS ITS IMPLEMENTATION needs to be accelerated and informed.",1
bukan aku yg ngelanggar tapi yaa tetep aja kena etilang,"I'm not the one who broke up but still, I was hit",0
"cc mohon berkenan bisa menegakkan aturan sesuai uu yg berlaku . bisa teguran langsung , etle atau berkolaboraksi dg dg tempel stiker peringatan pelanggaran dan pembinaan jukir . cc","cc please be pleased to be able to enforce the rules according to the applicable law. Can be direct reprimand, etle or collaborate with the sticker of warning stickers and fostering stickers. CC",1
polda metro jaya akhirnya secara resmi meluncurkan etle mobile yang akan berpatroli di wilayah hukum mereka setiap hari,Polda Metro Jaya finally officially launched Ethle Mobile which will patrol their jurisdiction every day,0
wow sebentar lagi pengendara tanpa sim bisa terdeteksi dengan face recognition etle teknologi face recognition sedang dalam tahap pengembangan oleh direktorat lalu lintas ditlantas polda metro jaya .,"Wow, a driver without a SIM can be detected soon with Face Recognition Etle Face Recognition technology is in the development stage by the Directorate of Traffic Ditlantas Polda Metro Jaya.",1
"kasat lantas polres metro tangerang kota , kompol joko sembodo , s . e . , melaksanakan rapat penindakan etle bagi prajurit tni dan pns tni dipimpin oleh wadir lantas polda metro jaya di ruang cakra gedung biru polda metro jaya .","Kasat Lantas Metro Tangerang City Police, Kompol Joko Sembodo, S. e. , holding an Etle action meeting for TNI and TNI PNS soldiers led by Wadir Lantas Polda Metro Jaya in the Chakra Room of the Blue Building of the Jakarta Metropolitan Police.",1
data pelanggaran tidak menggunakan helm yang ter capture kamera etle,Violation data does not use helmets that are captured by Etle cameras,0
"penindakan pelanggaran lalu lintas terhadap pengendara , dengan menggunakan etle mobile , oleh personil ditlantas polda riau . jumat siang","Enforcement of traffic violations against motorists, using Etle Mobile, by the Riau Police Directorate of Ditlantas. Friday afternoon",0
tata cara penyelesaian etle part,procedures for completing Etle Parts,0
"ribet amat urusan di negeri ini . adik saya dapat surat dari karena tertangkap pelanggaran etle , lalu kami ke dijawab surat itu yang keluarkan jadi ngurusnya disana . anda itu satu institusi lho","Very complicated business in this country. My sister got a letter from because it was caught by Etle's violation, then we were answered by the letter which was issued so taking care of it there. You are an institution, you know",-1
"hallo sobat polri , sekarang sudah ada yang namanya tilang elektronik dengan menggunakan kamera etle mobile handheld , yukkk taati aturan dalam berlalu lintas dan utamakan keselamatan sebagai kebutuhan .","Hello Friend Polri, now there is such a thing as an electronic ticket using the Etle Mobile Handheld camera, let's obey the rules in traffic and prioritize safety as a necessity.",0
enindakan etle selama seminggu pelaksanaan operasi zebra candi . penindakan etle sejumlah . pelanggaran terkonfirmasi teguran sejumlah teguran . tertib berlalu lintas guna mewujudkan kamseltibcarlantas yang presisi .,Etle Avoid During the week of the Operation of Zebra Temple. Etle Enforcement Assistance. Violation confirmed a reprimand of a number of reprimands. Orderly traffic in order to realize precision kamseltibcarlantas.,1
"untuk pemberian sanksi , di beberapa koridor utama seperti koridor blok mkota sudah terdapat kamera cctv untuk tilang elektronik .","For sanctions, in some main corridors such as MKota block corridors there are already CCTV cameras for electronic tickets.",1
anyway gw kira yang copot plat demi hindari etle cuma di daerah lain aja ga nyangka ada juga di jakarta wkwkwk,"Anyway, I think the plates are removed for the sake of avoiding Etle only in other regions, I don't think there is also in Jakarta wkwkwk",-1
"sekolah dulu yg bener , anak ini jangan jangan termasuk yg copot plat nomor biar g kena tilang elektronik","The school first was right, this child should not be included in the number of plates so that it will be hit by an electronic ticket",1
jumlah dakgar lantas selama x jam yang tercapture kamera etle,the amount of dakgar then during the x hour is captured by the Etle camera,0
"optimalkan etle mobile dan etle statis , dirlantas jateng harapkan masyarakat disiplin","Optimize Etle Mobile and Etle Static, Dirlantas Central Java hopes that the community is disciplined",1
"trend menghindari tilang elektronik , copot plat nomor , aman . halo bagaimana ini pak","The trend avoids electronic tickets, removes the license plate, safe. Hello how this is, sir",1
"siasati tilang elektronik etle , pengendara copot nopol dan gunakan plat nomor palsu","Electronic Electronic Ticket Siasati, Drinning Drovers Nopol and Use Fake Number Plates",-1
data gar lantas yang tercapture kamera etle,Gar data then captured Etle cameras,0
"kapolres oku polda sumsel akbp danu agus purnomo , s . i . k . , m . h bersama forkopimda kab . oku cek ruang etle polres oku polda sumsel . .","South Sumatra Regional Police Chief of Police AKBP Danu Agus Purnomo, S. i. K. , M. H Together Forkopimda Kab. OKU Check the Etle Room of the South Sumatra Regional Police. .",0
terobosan tilang elektronik ini adalah yang selama ini dibutuhkan oleh masyarakat untuk menghindari pungli di jalanan . kapolri sangat jelas ingin mengembalikan kepercayaan masyarakat terhadap polri .,This electronic ticket breakthrough is what has been needed by the community to avoid extortion on the streets. The National Police Chief very clearly wanted to restore public confidence in the National Police.,1
"hallo sobat polri . . yuk download aplikasi polri super app dapatkan informasi mengenai informasi daerah rawan , pengaduan masyarakat , pengurusan sim , stnk dan skck secara online , informasi etilang , hingga infomasi mengenai pos polisi .","Hello friend Polri. . Let's download the Polri Super App Application Get information about vulnerable regional information, public complaints, management of SIM, STNK and SKCK online, Etilang information, to information about police posts.",-1
sebulan pemberlakuan etle safety belt pelanggaran palingbanyak,a month of the implementation of Ethle Safety Belt the most violations,1
"hari ini ngeliat kamera tilang elektronik mulai ada di jalanjalan besar , emang flash lampunya itu konsep e mbloloki mata gitu ya","Today seeing an electronic ticket camera starts on a big road, the flash lights are the concept of the eyes like that",0
"diskusi fwp , ditlantas polda metro akan tambah kamera etle","FWP Discussion, Ditlantas Polda Metro Will Add Etle Camera",0
"operasi zebra candi di solo , . pengguna kendaraan kena tilang elektronik","Operation Zebra Candi in Solo ,. vehicle users get electronic tickets",0
pengendara motor yang mengunjungi polda metro jaya parkir di pinggir jalan sebab lahan parkir digunakan untuk acara etle mobile .,The motorcyclist who visited the Metro Jaya Regional Police was parked on the side of the road because the parking lot was used for the Etle Mobile event.,0
"itu udh grelevan , per juni semua kendaraan sipil biasa warna putih karena lebih memudahkan tilang elektronik","it's already grelevan, as of June all the ordinary white civil vehicles because it makes it easier for electronic tickets",-1
"meski diberlakukannya etle statis dan mobile , polantas polsek medan timur tetap tegur pelanggar via","Despite the enactment of Ethle Static and Mobile, East Medan Police Station still reprimanded violators via",1
"etilang ini lebih bahaya dari manual , tiba dah di foto aja keluar suratnya . klo yang nunggu dijalan kan bisa melimpir klo kelihatan dari jauh .","Etilang is more dangerous than manual, just arrived in the photo out of the letter. If you wait on the road, you can start it from afar.",-1
polda metro jaya hari ini meluncurkan fasilitas electronic traffic law enforcement etle mobile atau kamera tilang elektronik yg dipasangkan pada mobil patroli polantas dan aplikasi pendukung lainnya di lapangan presisi dit lantas polda metro jaya . srr,Polda Metro Jaya today launched the Electronic Traffic Law Enforcement Etle Mobile facility or electronic ticketing camera that was paired on the Polantas patrol car and other supporting applications at the Dit Lantas Metro Jaya Police Precision Field. SRR,1
"balada etilang stop tilang ditempat , no pungli","Balaradi Etilang Stop Ticket in Place, No Pungli",0
"sejak diberlakukan tilang elektronik etle , banyak pengendara berani melanggar meski ada petugas karena merasa hanya akan ditegur .","Since the electronic ticket was applied, many motorists dared to violate even though there were officers because they felt they would only be reprimanded.",1
cara polisi melakukan sejak berlaku etilang,the way the police have been doing since the validity of ethilang,0
sat lantas polres muba kordinasi dengan pihak kel . balai agung dalam rangka penerapan etle berbasis smart city,Sat Lantas Police Muba Coordinated with Kel. Balai Agung in the Framework of Application of Etle Based on Smart City,1
foto jalan daan mogot sudah di pasangetle,Photo of Jalan Daan Mogot has been paired,0
"smoga adanya tilang elektronik ini menjadi alternatif agar gak ada pungli yg berkeliaran , mantepp pak","Hopefully this electronic ticket is an alternative so that there is no extortion that roams, mantepp sir",0
polda metro jaya mencatat pelanggaran lalu lintas yang terkena tilang elektronik tertinggi mencapai dalam sehari,Polda Metro Jaya noted the highest electronic ticket violations reached a day,0
no pake fungsi blokir kendaraan yg sudah terjual pake materai ke samsat asalnya nanti etle gakan berfungsi ke nama yg di stnk yg udah diblokir itu,no use the function of blocking the vehicle that has been sold using a stamp to the original samsat later Etle Gakan functions to the name that is in the stnk that has been blocked,1
pembuatan sim internasional . pengaduan masyarakat . pengecekan etilang . konfirmasi etilang . informasi dan layanan skck . memantau sphp surat pemberitahuan perkembangan hasil penyidikan . informasi kamtibmas . informasi humas . informasi peta . informasi lainnya,International SIM Making. Community complaints. Etilang checks. Etilang confirmation. SKCK Information and Services. Monitor SPHP Notification of the Development of the Investigation Results. Kamtibmas information. Public Relations Information. map information. Other information,-1
"ga ada , tp gtau si etilang disitu gmn","Nothing, but I don't want to get it there",0
bakal debut kena etilang nih romannya . nunggu kang pos aje udah,I will debut the romance. waiting for kang post aje already,0
catat mobil tilang elektronik bakal tindak pelanggar di jalan protokoltol,Record Electronic Ticket Cars Will Acts of Violaties on Jalan Protocoltol,0
bakal kena etilang emangnya,will be hit,0
"kena etle , bkn gua yg ngelanggar tp gua yg sibuk wkwk blok","hit by Etle, how come I'm the one who broke up but I was busy blocking",1
silaturahmi dan sosialisasi etle kepasa warga agar warga mengetahui apa itu etle atau tilang elektronik,Hospitality and socialization of Etle to the people so that residents know what Etle or electronic tickets are,0
"surat tilang konvensional ditarik , . pelanggar tertilang etle","Conventional tickets are withdrawn,. violators are lost Etle",-1
"gerakgerik pelanggar lalu lintas makin terbatas , sebab polisi kini menggunakan drone yang terintegrasi dengan etle mobile .","The movement of traffic violators is increasingly limited, because the police are now using drones that are integrated with Etle Mobile.",-1
tilang elektronik di disingkat etil .,Electronic tickets are abbreviated as ethyl.,0
idk bau sambhlatu nathi kai enu have etle puchyu,IDK Bau Sambhlau Nathi Kai Enu Have Ethle Puchyu,0
"tak hentihentinya kami ingatkan untuk disiplin berlalulintas yang masih belum paham dengan cara kerja tilang elektronik etle , berikut penjelasannya","We remind you of the disappear for traffic discipline that still does not understand the way the electronic ticket works, the following explanation",0
huum . mls bet kan ikut sidang iya skrg udh di berlakukan etle .,"Huum. MLS BET joined the trial, right now, it has been implemented Etle.",1
bhabinkamtibmas polsek pulau raja menghimbau kepada masyarakat agar mendownload aplikasi super polri app di play store untuk mendapatkan pelayanan online sbb . pengaduan masyarakat . sim online . pengurusan stnk online . tilang online etle . sphp online . skck,Bhabinkamtibmas Pulau Raja Sector Police appealed to the public to download the Super Polri App application in the Play Store to get online services as follows. Community complaints. Online SIM. ONLINE STNK MANAGEMENT. Online Ticket Etle. SPHP Online. SKCK,1
sosialisasi etle di smsat,ETLE Socialization in SMSAT,0
"ingat , daftar pelanggaran yang dapat direkam etle","Remember, a list of violations that can be recorded Etle",0
satlantas polresta bandung akan menerapkan penegakan hukum terhadap pelanggaran lalu lintas secara elektronik berupa etle mobile di wilayah hukum polresta bandung tujuan dari pelaksanaan etle ini merupakan upaya polri dalam meningkatkan keamanan dan keselamatan pengguna jalan,The Bandung Police Traffic Unit will implement law enforcement on electronic traffic violations in the form of Etle Mobile in the jurisdiction of the Bandung Police Station.,0
kapolri listyo sigit prabowo secara tegas melarang polisi melakukan tilang manual selama bulan ke depan . pelanggar hanya akan diberi teguran .,National Police Chief Listyo Sigit Prabowo firmly forbade the police to do manual tickets during the next month. violators will only be given a reprimand.,-1
"begini cara kerja tilang elektronik berbasis ponsel , waspada pelanggar tak sadar saat difoto","Here's how the cell phone -based electronic ticket works, alert violators are unconscious when photographed",0
ps . kasikeu polres empat lawang aipda andy lesmana bersama ppk briptu ramadoni koordinasi bersama kantor perpajakan terkait masalah pajak hibah etle .,ps. Kasikeu Polres Empat Lawang Aipda Andy Lesmana together with PPK Brigadier Ramadoni coordinated with the tax office related to the Etle grant tax issue.,0
pelayanan etle di gedung pelayanan terpadu polresta banyumas dengan membawa surat konfirmasi dan stnk kendaraan .,Etle services at the Integrated Service Building of the Banyumas Police with a confirmation letter and vehicle registration.,0
edukasi bersama dan sekaligus penindakan melalui etle mobile oleh dilakukan untuk mengurangi pelanggaran yang masih terjadi di sini .,joint education and at the same time action through Ethle Mobile by being done to reduce violations that still occur here.,1
pengedara terjaring tilang berbasis etle saat operasi zebra,Etle -based speeding ticket during zebra operations,0
ahahaha jgn merasa lega dulu . lebih serem etle . tau ketilang aja ntar dan ga akan ada ruang buat wiggle some word .,"ahahaha don't feel relieved yet. more scary etle. You know, and there will be no room for Wiggle Some Word.",0
"hari ketiga operasi lilin , polri catat . kendaraan terjaring etle dan kejadian laka","The third day of the candle operation, the National Police noted. vehicles netted and events",0
"baiknya ad aplikasi utk umum , setor vid pelanggaran lalulintas yg membahayakan pengendara lainya kebutan , asap knalpot boros polusi , muatan over kapasitas , dll agar di tilang elektronik , yg kirim vid dpt dari denda tilang .","The good is the application for the public, deposit a traffic violation that endangers other motorists, exhaust smoke pollution, over capacity, etc. so that in electronic tickets, those sending Vid can get from ticketing fines.",1
sebanyak etle mobile akan berkeliling di jalanan jakarta dan tangerang selatan untuk menindak setiap pelanggar lalu lintas . tle sumber,As many as Etle Mobile will tour the streets of Jakarta and South Tangerang to crack down on every traffic violator. TLE SOURCE,1
patroli etle mobile satlantas polres bojonegoro melaksanakan patroli incar dan patroli blackspot dan trouble spot di wilayah padangankalitidu antisipasi kecelakaan lalu lintas .,Etle Mobile Patrol Satlantas Bojonegoro Police Station conducted an target patrol and Patrol Blackspot and Trouble Spot in the PadanganKalitidu area of ​​anticipation of traffic accidents.,-1
spakat bgt aku mah dgn lngkah yg mengganti tilang manual mnjadi etilang . ini jdi bukti dlm menegakkan hukum polri smakin humanis,I am very spakat with the one who replaced the manual ticket to eternilang. This is evidence in upholding the law of the National Police,1
"makassar juga sudah mulai , ini org lagi markir sambil minum es kena etle juga krn markirnya beda jalur , atau lagi jalan salah jalur trus ada petugas tilang , pura minggir markir sambil makan es .","Makassar has also begun, this is a march while drinking ice hit by Etle is also because the march is different, or again the wrong path then there is a ticket officer, Temple Minggir Markir while eating ice.",-1
polda sumbar resmi luncurkan program etle camera handheld di padang,West Sumatra Regional Police officially launched the Etle Camera Handheld program in Padang,0
". ada pos polisi yang lokasinya terhalang pepohonan rindang sehingga cctv etilang tidak melihat ada polisi disana , lalu si polisi melakukan pengaturan lalu lintas . case meminta kendaraan untuk maju lebih awal sebelum lampu dalam keadaan hijau .",". There is a police post located on shady trees so that CCTV Etilang does not see a police officer there, then the police conduct traffic arrangements. Case asks the vehicle to advance early before the lights are green.",-1
waspada polda jabar ingatkan masyarakat adanya penipuan modus tilangelektronik,Waspada Polda Jabar reminds the public of the Ticus Electronic mode fraud,0
bhabinkamtibmas polsek pulau raja bripka ar . siregar menghimbau kepada masyarakat agar mendownload aplikasi super polri app di play store untuk mendapatkan pelayanan online sbb . pengaduan masyarakat . sim online . pengurusan stnk online . tilang etle . sphp . skck,Bhabinkamtibmas Pulau Raja Bripka AR Sector Police. Siregar appealed to the public to download the Super Polri App application in the Play Store to get online services as follows. Community complaints. Online SIM. ONLINE STNK MANAGEMENT. Etle ticket. SPHP. SKCK,1
polda sumsel polres oku selatan kegiatan pemasangan kamera etle di jl a . yani muaradua oku selatan,South Sumatra Regional Police of South OKU Police Station Etle Camera Installation Activities on Jl A. YANI MUARADUA OKU SELATAN,0
"di tol sepajnag jalan dri bandara cgk sampe cawang , jaman masih blom ada etle , yes i do it while driving and she is wild .","On Toll Sepajnag, Jalan Dri Airport CGK until Cawang, the era still hasn't been Etle, yes I do it while driving and she is wild.",1
mohon dikawal ketat pembangunan ratusan km jalur sepeda bersama pj gubernur yg baru . apa mobil yg parkir di jalur sepeda bisa rutin diderek mobil derek sptnya perlu ditambah dan cctv etilang utk motor yg masuk jalur sepeda .,Please take a close guard for the construction of hundreds of km bicycle lines with the new Governor's Acting Governor. can the car parked on the bicycle lane can be routinely towed by a crane car like it needs to be added and cctv etilang for motorbikes that enter the bicycle lane.,1
polda metro meluncurkan etle mobile yang akan menindak pelanggar lalu lintas . peluncuran ini akan dihadiri langsung kapolri jenderal listyo sigit prabowo .,Polda Metro launched Etle Mobile which will take action against traffic violators. The launch will be attended directly by the National Police Chief General Listyo Sigit Prabowo.,1
jumlah dakgar lantas selama x jam yang tercapture oleh kamera etle,the amount of dakgar then during the x hour which is captured by the Etle camera,0
tilang elektronik melalui electronic traffic law enforcement etle juga menyasar warga negara asing wna .,Electronic tickets through Electronic Traffic Law Enforcement Eth also targeted foreign citizens.,-1
sepertinya etle bakal diperbaiki lagi karena banyak celah nya,It looks like Etle will be fixed again because of its many gaps,1
"tahun , karawang mulai berlakukan tilang elektronik","year, Karawang began to apply electronic tickets",0
polda metro uji coba etle mobile hari ini di jakarta,Polda Metro Trial Etle Mobile Today in Jakarta,0
kendaraan itu dilengkapi kamera etle berteknologi artificial intelligence .,The vehicle is equipped with an artificial intelligence technology ethle camera.,-1
yang heran apakah operator etle mengirimkan surat tilang kepada nopol dewa termasuk rf . rasanya tidak pagi siang sore malem senen minggu mereka melanggar .,"who were surprised whether the Etle operator sent a ticket to the Nopol Dewa including RF. It doesn't feel like morning afternoon evening evening, they violated.",1
"percuma pak . tilang manual aja udah jangan digital , belum siap masa tilang elektronik pakai hp","It's useless sir. manual tickets, don't be digital, not ready for electronic tickets using cellphones",-1
korlantas polri akan memaksimalkan penggunaan kamera tilang elektronik atau etle dan kendaraan listrik untuk pengamanan dan penjagaan di acara presidensi g di bali . sinergi jaga kondusifitas,The National Police Korlantas will maximize the use of electronic or etle ticketing cameras and electric vehicles for security and guard at the G Presidency event in Bali. Synergy Maintain conduciveness,0
"tekan pelanggaran , etle mobile mulai dioperasikan di tangsel republika online","Pressing violations, Ethle Mobile Starts Operated in South Tangerang Republika Online",0
tilang manual masih diterapkan ini nih penjelasannya terkait sosialisasi etle serta terkait tilang manual . disimak ya sahabat polres buleleng,"This manual ticket is still being applied, the explanation is related to Etle's socialization and related to manual tickets. listened to yes friend of the Buleleng Police Station",0
"melaporkan pelanggar , jika x dapat etilang","Reporting violators, if x can be ethilang",0
kasat lantas bersama personil sat lantas polres prabumulih melaksanakan sosialisasi etle dan aplikasi smart city prabumulih dulur kito di kecamatan prabumulih barat .,Kasat Lantas together with the Sat Lantas Prabumulih Police personnel carried out the Etle Socialization and the Prabumulih Dulur Kito Smart City application in West Prabumulih District.,1
selasa desember pemasangan spanduk penerapan etle mobile dalam penindakan pelanggaran lalu lintas di wilkum polresta bukittinggi mulai tanggal desember,Tuesday December Installation of the Application of Etle Mobile in the Enforcement of Traffic Violations at Wilkum Polresta Bukittinggi Starting on December,0
"takut pasti pak , pesepeda yg dikawal sama polisi kan ga mungkin org kecil . pesepeda sama pengawalnya yg nerobos lampu merah diproses etilang jg berarti pak eh tp pak katanya pesepeda , mobil mewah gitu udh gaboleh dikawal polisi , bener ga pak","Afraid of sure, sir, the cyclists who were escorted by the police couldn't be a small person. cyclists with his bodyguards who are in the red lights, also processed that it means, sir, but sir, he said, the cyclist, the luxury car is already taken by the police, it's true, sir",0
"dilarang tilang manual dan belum ada etle , satlantas polres rejang lebong lakukan ini cc","Prohibited from manual tickets and there is no Etle, the Rejang Lebong Police Traffic Unit does this CC",0
tilang elektronik jadi fokus penindakan satlantas polrestabes makassar kepada pelanggar lalu lintas,Electronic tickets are the focus of the Makassar Polrestabes Satlantas action to traffic violators,1
selamat pagi sobat polri sumenep nih ada info lagi terkait etleelectronic traffic law enforcement . selalu patuhi peraturan lalu lintas ya sobat polri dan mari ciptakan jawa timur tertib berlalu lintas .,"Good Morning Friend, Sumenep Polri, there is another info related to Ethleelectronic Traffic Law Enforcement. Always obey the traffic rules, friend and let's create East Java, orderly traffic.",1
satlantas polres cimahi siap terapkan tilang elektronik mulai januari,Cimahi Regional Police Traffic Unit is ready to apply electronic tickets starting in January,1
kalo melepas motornya ketika berkendara nanti kamera etle kebingungan .,If you take off the motorbike when driving later the Etle camera is confused.,-1
lebih baik anggaran buat pengadaan kamera etle dipakai untuk perbaikan jalan dan melengkapi rambu dijalan .,Better the budget for the procurement of Etle cameras is used for road improvement and completing signs on the road.,1
sedikitnya . stnk diblokir oleh polda bengkulu karena mengabaikan surat tilang elektronik yang dikirimkan ke rumah,at least. STNK was blocked by the Bengkulu Regional Police for ignoring an electronic ticket sent to the house,-1
korlantas polri menyayangkan ketika dihapuskannya tilang manual justru semakin memperbanyak pelanggaran lalu lintas yang dilakukan para pengendara .,Korlantas Polri regretted that when the abolition of manual tickets actually increasingly increasingly multiply traffic violations committed by motorists.,0
"penyakit baru ya lik , etle fobia","new disease yes lik, etle phobia",1
"kasatlantas polres tangsel , akp dicky dwi priambudi arief sutarman menyebut , pengadaan kamera etle untuk t di tangsel masih dalam proses .","Kasatlantas Tangsel Police, AKP Dicky Dwi Priambudi Arief Sutarman said, the procurement of Etle cameras for T in South Tangerang is still in the process.",0
